"","yr","mo","Value.mn","Value.sd","Value.n","siteID","date"
"1",2008,10,5.2365,0.13137731919932,7,"RedondoCreekUpper",2008-10-15
"2",2008,11,3.65750841346154,1.47960792119816,208,"RedondoCreekUpper",2008-11-15
"3",2009,4,2.87980214723926,2.54434981296477,326,"RedondoCreekUpper",2009-04-15
"4",2009,5,8.30111504424779,1.55121745512898,678,"RedondoCreekUpper",2009-05-15
"5",2009,6,10.5056625,1.43396675666892,720,"RedondoCreekUpper",2009-06-15
"6",2009,7,13.1637869623656,0.508319690533458,744,"RedondoCreekUpper",2009-07-15
"7",2009,8,12.3937788978495,0.734493760782298,744,"RedondoCreekUpper",2009-08-15
"8",2009,9,10.0543923076923,1.31645568144744,715,"RedondoCreekUpper",2009-09-15
"9",2009,10,6.36566137931035,1.78386063720065,725,"RedondoCreekUpper",2009-10-15
"10",2009,11,2.57942601898381,1.37335596123537,597,"RedondoCreekUpper",2009-11-15
"11",2010,4,2.70116699801193,1.41986564861043,503,"RedondoCreekUpper",2010-04-15
"12",2010,5,6.92965590659341,2.45303650782879,728,"RedondoCreekUpper",2010-05-15
"13",2010,6,12.1496131944444,1.08355178245609,720,"RedondoCreekUpper",2010-06-15
"14",2010,7,13.5996655450875,0.823103984514343,743,"RedondoCreekUpper",2010-07-15
"15",2010,8,13.9624637096774,0.820509686753755,744,"RedondoCreekUpper",2010-08-15
"16",2010,9,11.9806998607242,0.903764986445716,718,"RedondoCreekUpper",2010-09-15
"17",2010,10,8.65855506993007,1.73953122951288,572,"RedondoCreekUpper",2010-10-15
"18",2011,3,2.03063218390805,0.93045171521875,435,"RedondoCreekUpper",2011-03-15
"19",2011,4,4.14705052005944,1.29361093299177,673,"RedondoCreekUpper",2011-04-15
"20",2011,5,6.63040564738292,1.97199875665724,726,"RedondoCreekUpper",2011-05-15
"21",2011,6,11.8336895833333,1.31280549203043,720,"RedondoCreekUpper",2011-06-15
"22",2011,7,13.8124018817204,0.753005353030297,744,"RedondoCreekUpper",2011-07-15
"23",2011,8,14.0853903269755,0.747414421243191,734,"RedondoCreekUpper",2011-08-15
"24",2011,9,11.5482796296296,1.377070505959,720,"RedondoCreekUpper",2011-09-15
"25",2011,10,6.14502344116268,1.67367533955991,711,"RedondoCreekUpper",2011-10-15
"26",2011,11,1.46111509616876,0.887868836612627,614,"RedondoCreekUpper",2011-11-15
"27",2011,12,0.532964912280702,0.0647327858839378,57,"RedondoCreekUpper",2011-12-15
"28",2012,3,1.52329881656805,1.41097954228695,338,"RedondoCreekUpper",2012-03-15
"29",2012,4,4.4860025887574,1.70520572216396,676,"RedondoCreekUpper",2012-04-15
"30",2012,5,8.61540502035278,1.56825586849138,737,"RedondoCreekUpper",2012-05-15
"31",2012,6,12.24045,1.65243642904998,720,"RedondoCreekUpper",2012-06-15
"32",2012,7,12.6943400809717,0.815032606129047,741,"RedondoCreekUpper",2012-07-15
"33",2012,8,12.9818407258065,0.788558737233509,744,"RedondoCreekUpper",2012-08-15
"34",2012,9,10.5865180555556,1.59769204794384,720,"RedondoCreekUpper",2012-09-15
"35",2012,10,6.26004805013928,1.95487301684371,718,"RedondoCreekUpper",2012-10-15
"36",2012,11,3.01544133333333,1.1886399240922,250,"RedondoCreekUpper",2012-11-15
"37",2013,3,1.7305,1.17080026900898,114,"RedondoCreekUpper",2013-03-15
"38",2013,4,3.28952276295133,1.84994278146256,637,"RedondoCreekUpper",2013-04-15
"39",2013,5,7.35297342657343,2.1949757635528,715,"RedondoCreekUpper",2013-05-15
"40",2013,6,12.8752125,1.96862765871062,720,"RedondoCreekUpper",2013-06-15
"41",2013,7,12.7581955645161,1.19779653619481,744,"RedondoCreekUpper",2013-07-15
"42",2013,8,13.2076646505376,0.422673931411871,744,"RedondoCreekUpper",2013-08-15
"43",2013,9,12.0656673611111,1.38668064943446,720,"RedondoCreekUpper",2013-09-15
"44",2013,10,5.75256518817204,1.63676770063409,744,"RedondoCreekUpper",2013-10-15
"45",2013,11,2.4886548582996,0.465867846238853,247,"RedondoCreekUpper",2013-11-15
"46",2017,5,8.82186801675978,1.9780248400161,358,"RedondoCreekUpper",2017-05-15
"47",2017,6,13.1547556870938,2.10535830353752,718,"RedondoCreekUpper",2017-06-15
"48",2017,7,13.9216470985155,1.15293793027607,741,"RedondoCreekUpper",2017-07-15
"49",2017,8,13.5405456698241,1.34357248762402,739,"RedondoCreekUpper",2017-08-15
"50",2017,9,10.6326058368495,1.79529669326932,711,"RedondoCreekUpper",2017-09-15
"51",2017,10,7.11861505065123,2.03119344107781,691,"RedondoCreekUpper",2017-10-15
"52",2017,11,3.92746428571429,0.380977347110021,14,"RedondoCreekUpper",2017-11-15
"53",2018,10,13.1712735849057,1.15547952486465,371,"RedondoCreekUpper",2018-10-15
"54",2018,11,12.4201371866295,1.41207819573657,718,"RedondoCreekUpper",2018-11-15
"55",2018,12,7.73346262341326,2.44726446924494,709,"RedondoCreekUpper",2018-12-15
"56",2019,1,2.08849919484702,0.935002877992463,621,"RedondoCreekUpper",2019-01-15
"57",2019,2,0.677788888888889,0.272792555402138,45,"RedondoCreekUpper",2019-02-15
"58",2019,4,-0.367,0.0652380257212004,8,"RedondoCreekUpper",2019-04-15
"59",2019,5,0.139996221662469,0.639047074553815,397,"RedondoCreekUpper",2019-05-15
"60",2019,6,4.03392180451128,1.88298513162596,665,"RedondoCreekUpper",2019-06-15
"61",2019,7,9.68060490463215,1.97475699142984,734,"RedondoCreekUpper",2019-07-15
"62",2019,8,12.0861833791209,1.63837153619187,728,"RedondoCreekUpper",2019-08-15
"63",2019,9,13.0255229007634,1.08957002003352,393,"RedondoCreekUpper",2019-09-15
