"","yr","mo","Value.mn","Value.sd","Value.n","siteID","date"
"1",2008,7,14.712000981836,1.1224493135127,679,"RedondoCreekLower",2008-07-15
"2",2008,8,14.8325518217627,1.12753706449265,677,"RedondoCreekLower",2008-08-15
"3",2008,10,6.2221,0.180632499844297,10,"RedondoCreekLower",2008-10-15
"4",2008,11,4.32120652173913,1.73220752831072,230,"RedondoCreekLower",2008-11-15
"5",2009,2,0.20368,0.0345811320502604,50,"RedondoCreekLower",2009-02-15
"6",2009,3,1.47226344476744,0.902457863596632,688,"RedondoCreekLower",2009-03-15
"7",2009,4,3.39626567164179,1.86809268391162,670,"RedondoCreekLower",2009-04-15
"8",2009,5,9.36464448924731,1.15034119479048,744,"RedondoCreekLower",2009-05-15
"9",2009,6,11.4836011574074,1.32655829349233,720,"RedondoCreekLower",2009-06-15
"10",2009,7,14.4355627240143,0.608936283621676,744,"RedondoCreekLower",2009-07-15
"11",2009,8,13.1445389784946,0.968727924707481,744,"RedondoCreekLower",2009-08-15
"12",2009,9,10.5150538532962,1.62922294796894,718,"RedondoCreekLower",2009-09-15
"13",2009,10,5.88222529200359,1.81519806774934,742,"RedondoCreekLower",2009-10-15
"14",2009,11,2.02129272075442,0.874097689967144,611,"RedondoCreekLower",2009-11-15
"15",2010,3,0.912845207253886,0.14831482453979,386,"RedondoCreekLower",2010-03-15
"16",2010,4,3.35265894369706,1.55248275668086,669,"RedondoCreekLower",2010-04-15
"17",2010,5,7.66042051630435,2.23945112494742,736,"RedondoCreekLower",2010-05-15
"18",2010,6,13.2667502777778,1.17156179626178,720,"RedondoCreekLower",2010-06-15
"19",2010,7,15.0274341397849,0.685892396197758,744,"RedondoCreekLower",2010-07-15
"20",2010,8,14.6046252240143,0.77200606824736,744,"RedondoCreekLower",2010-08-15
"21",2010,9,12.0146856481481,0.825726528052257,720,"RedondoCreekLower",2010-09-15
"22",2010,10,7.84752699055331,2.27741526466057,741,"RedondoCreekLower",2010-10-15
"23",2010,11,2.24849247921391,1.33770967060129,630,"RedondoCreekLower",2010-11-15
"24",2011,3,1.75216033254157,0.946436985428524,421,"RedondoCreekLower",2011-03-15
"25",2011,4,4.95140145560408,1.3064040830965,687,"RedondoCreekLower",2011-04-15
"26",2011,5,7.62841231684982,2.11708313393861,728,"RedondoCreekLower",2011-05-15
"27",2011,6,13.855668287037,1.79859262358854,720,"RedondoCreekLower",2011-06-15
"28",2011,7,16.3179321236559,0.922559959733326,744,"RedondoCreekLower",2011-07-15
"29",2011,8,15.2090884856631,0.459053218139498,744,"RedondoCreekLower",2011-08-15
"30",2011,9,11.6671789351852,1.75313939620009,720,"RedondoCreekLower",2011-09-15
"31",2011,10,6.62101512096774,1.6811131811896,744,"RedondoCreekLower",2011-10-15
"32",2011,11,1.86803475513428,0.796361974083667,633,"RedondoCreekLower",2011-11-15
"33",2012,3,1.35160561797753,1.22309111933079,445,"RedondoCreekLower",2012-03-15
"34",2012,4,5.34884487734488,1.98900724878739,693,"RedondoCreekLower",2012-04-15
"35",2012,5,9.56117496635262,1.28650344718351,743,"RedondoCreekLower",2012-05-15
"36",2012,6,13.537046875,1.49129223973883,720,"RedondoCreekLower",2012-06-15
"37",2012,7,14.2383441980287,0.59172320740302,744,"RedondoCreekLower",2012-07-15
"38",2012,8,14.4312491487455,0.669549898396767,744,"RedondoCreekLower",2012-08-15
"39",2012,9,11.5769284722222,1.76950017599099,720,"RedondoCreekLower",2012-09-15
"40",2012,10,6.10483491632745,1.99580183500164,737,"RedondoCreekLower",2012-10-15
"41",2012,11,0.898907868020305,0.337256403733208,394,"RedondoCreekLower",2012-11-15
"42",2013,3,1.03790671641791,0.816578661953371,134,"RedondoCreekLower",2013-03-15
"43",2013,4,3.11392966101695,1.21652847421482,590,"RedondoCreekLower",2013-04-15
"44",2015,6,15.5944806397306,2.32026719364808,297,"RedondoCreekLower",2015-06-15
"45",2015,7,14.9011355286738,1.65257025495095,744,"RedondoCreekLower",2015-07-15
"46",2015,8,14.3726896551724,1.12416259799604,58,"RedondoCreekLower",2015-08-15
"47",2017,5,9.7665793768546,3.07681885446833,337,"RedondoCreekLower",2017-05-15
"48",2017,6,14.2766510416667,2.71763630381525,720,"RedondoCreekLower",2017-06-15
"49",2017,7,15.0429190958165,1.72015914220061,741,"RedondoCreekLower",2017-07-15
"50",2017,8,13.7398091397849,1.76063940203585,744,"RedondoCreekLower",2017-08-15
"51",2017,9,10.4310263194444,2.01528061571798,720,"RedondoCreekLower",2017-09-15
"52",2017,10,5.36522849083216,2.63162808027823,709,"RedondoCreekLower",2017-10-15
"53",2017,11,3.34366013071895,0.837459244421804,51,"RedondoCreekLower",2017-11-15
"54",2018,10,6.41266851581508,NA,1,"RedondoCreekLower",2018-10-15
