"","yr","mo","Value.mn","Value.sd","Value.n","siteID","date"
"1",2008,11,3.5849375,0.267091557833559,48,"JaramilloLower",2008-11-15
"2",2009,4,5.77664605263158,3.6644793505586,380,"JaramilloLower",2009-04-15
"3",2009,5,11.1865334757835,2.92055650913615,702,"JaramilloLower",2009-05-15
"4",2009,6,11.8073152777778,1.81416042717786,720,"JaramilloLower",2009-06-15
"5",2009,7,14.5929952956989,1.00806273620539,744,"JaramilloLower",2009-07-15
"6",2009,8,12.958065188172,1.38476518777993,744,"JaramilloLower",2009-08-15
"7",2009,9,10.013614902507,1.97655313902649,718,"JaramilloLower",2009-09-15
"8",2009,10,5.83609314456036,1.7992271170005,671,"JaramilloLower",2009-10-15
"9",2010,4,4.85471675531915,1.6606047999324,376,"JaramilloLower",2010-04-15
"10",2010,5,8.3766510989011,2.39568249541041,728,"JaramilloLower",2010-05-15
"11",2010,6,13.3314687065369,1.48458861668415,719,"JaramilloLower",2010-06-15
"12",2010,7,15.4930349462366,1.02767342528297,744,"JaramilloLower",2010-07-15
"13",2010,8,14.672688172043,1.25103069466682,744,"JaramilloLower",2010-08-15
"14",2010,9,11.0823,1.40684418793404,720,"JaramilloLower",2010-09-15
"15",2010,10,6.0887039295393,2.33930971624519,738,"JaramilloLower",2010-10-15
"16",2010,11,2.01236505190311,0.912567419954213,289,"JaramilloLower",2010-11-15
"17",2011,3,2.16809990530303,2.6083840237091,352,"JaramilloLower",2011-03-15
"18",2011,4,4.61937061403509,1.85276549374604,684,"JaramilloLower",2011-04-15
"19",2011,5,7.9249829001368,2.67728304802233,731,"JaramilloLower",2011-05-15
"20",2011,6,13.4467145833333,1.83248268784384,720,"JaramilloLower",2011-06-15
"21",2011,7,14.6583225806452,1.27109450753289,744,"JaramilloLower",2011-07-15
"22",2011,8,14.0985436827957,0.883650347811562,744,"JaramilloLower",2011-08-15
"23",2011,9,10.8277597222222,1.86671700613408,720,"JaramilloLower",2011-09-15
"24",2011,10,5.85336729644624,1.86195257747327,741,"JaramilloLower",2011-10-15
"25",2011,11,2.31927011494253,0.646184772717407,87,"JaramilloLower",2011-11-15
"26",2012,3,2.27287966804979,1.32797042337385,241,"JaramilloLower",2012-03-15
"27",2012,4,5.51551404255319,1.66457143578061,705,"JaramilloLower",2012-04-15
"28",2012,5,9.96951935483871,1.40927059649084,744,"JaramilloLower",2012-05-15
"29",2012,6,13.3166347222222,1.49316385931141,720,"JaramilloLower",2012-06-15
"30",2012,7,13.934949255751,1.0985474046209,739,"JaramilloLower",2012-07-15
"31",2012,8,14.412727016129,0.890524136821243,744,"JaramilloLower",2012-08-15
"32",2012,9,14.1694642361111,0.862586613753146,720,"JaramilloLower",2012-09-15
"33",2012,10,9.61076111859838,1.52268328622296,742,"JaramilloLower",2012-10-15
"34",2012,11,6.45920247933884,0.478909643776925,242,"JaramilloLower",2012-11-15
"35",2013,4,5.43392424242424,0.178620981463375,33,"JaramilloLower",2013-04-15
"36",2013,5,8.03956916329285,1.50242960582629,741,"JaramilloLower",2013-05-15
"37",2013,6,12.0662246527778,1.23285404881011,720,"JaramilloLower",2013-06-15
"38",2013,7,14.0232963709677,0.552100605049324,744,"JaramilloLower",2013-07-15
"39",2013,8,13.9229499327957,0.376883616688573,744,"JaramilloLower",2013-08-15
"40",2013,9,12.9041371527778,1.31519096339385,720,"JaramilloLower",2013-09-15
"41",2013,10,7.80360109289617,1.48250594519391,549,"JaramilloLower",2013-10-15
