"","datetime_NM","temp_C","season","temp_C_c","siteID"
"1",2011-06-22 15:00:00,22.9565,"Summer",22.9565,"VallecitoCreekinPalizoCanyon"
"2",2011-06-22 16:00:00,22.573,"Summer",22.573,"VallecitoCreekinPalizoCanyon"
"3",2011-06-22 17:00:00,22.2855,"Summer",22.2855,"VallecitoCreekinPalizoCanyon"
"4",2011-06-22 18:00:00,22.04625,"Summer",22.04625,"VallecitoCreekinPalizoCanyon"
"5",2011-06-22 19:00:00,21.7835,"Summer",21.7835,"VallecitoCreekinPalizoCanyon"
"6",2011-06-22 20:00:00,21.54475,"Summer",21.54475,"VallecitoCreekinPalizoCanyon"
"7",2011-06-22 21:00:00,21.2345,"Summer",21.2345,"VallecitoCreekinPalizoCanyon"
"8",2011-06-22 22:00:00,20.853,"Summer",20.853,"VallecitoCreekinPalizoCanyon"
"9",2011-06-22 23:00:00,20.59075,"Summer",20.59075,"VallecitoCreekinPalizoCanyon"
"10",2011-06-23 00:00:00,20.3765,"Summer",20.3765,"VallecitoCreekinPalizoCanyon"
"11",2011-06-23 01:00:00,20.23375,"Summer",20.23375,"VallecitoCreekinPalizoCanyon"
"12",2011-06-23 02:00:00,20.043,"Summer",20.043,"VallecitoCreekinPalizoCanyon"
"13",2011-06-23 03:00:00,19.9005,"Summer",19.9005,"VallecitoCreekinPalizoCanyon"
"14",2011-06-23 04:00:00,19.853,"Summer",19.853,"VallecitoCreekinPalizoCanyon"
"15",2011-06-23 05:00:00,19.8055,"Summer",19.8055,"VallecitoCreekinPalizoCanyon"
"16",2011-06-23 06:00:00,19.758,"Summer",19.758,"VallecitoCreekinPalizoCanyon"
"17",2011-06-23 07:00:00,19.758,"Summer",19.758,"VallecitoCreekinPalizoCanyon"
"18",2011-06-23 08:00:00,19.758,"Summer",19.758,"VallecitoCreekinPalizoCanyon"
"19",2011-06-23 09:00:00,19.82925,"Summer",19.82925,"VallecitoCreekinPalizoCanyon"
"20",2011-06-23 10:00:00,20.186,"Summer",20.186,"VallecitoCreekinPalizoCanyon"
"21",2011-06-23 11:00:00,20.567,"Summer",20.567,"VallecitoCreekinPalizoCanyon"
"22",2011-06-23 12:00:00,21.0435,"Summer",21.0435,"VallecitoCreekinPalizoCanyon"
"23",2011-06-23 13:00:00,21.47325,"Summer",21.47325,"VallecitoCreekinPalizoCanyon"
"24",2011-06-23 14:00:00,21.736,"Summer",21.736,"VallecitoCreekinPalizoCanyon"
"25",2011-06-23 15:00:00,22.18975,"Summer",22.18975,"VallecitoCreekinPalizoCanyon"
"26",2011-06-23 16:00:00,22.405,"Summer",22.405,"VallecitoCreekinPalizoCanyon"
"27",2011-06-23 17:00:00,22.23775,"Summer",22.23775,"VallecitoCreekinPalizoCanyon"
"28",2011-06-23 18:00:00,22.04625,"Summer",22.04625,"VallecitoCreekinPalizoCanyon"
"29",2011-06-23 19:00:00,21.8075,"Summer",21.8075,"VallecitoCreekinPalizoCanyon"
"30",2011-06-23 20:00:00,21.6165,"Summer",21.6165,"VallecitoCreekinPalizoCanyon"
"31",2011-06-23 21:00:00,21.4015,"Summer",21.4015,"VallecitoCreekinPalizoCanyon"
"32",2011-06-23 22:00:00,21.139,"Summer",21.139,"VallecitoCreekinPalizoCanyon"
"33",2011-06-23 23:00:00,20.87675,"Summer",20.87675,"VallecitoCreekinPalizoCanyon"
"34",2011-06-24 00:00:00,20.6625,"Summer",20.6625,"VallecitoCreekinPalizoCanyon"
"35",2011-06-24 01:00:00,20.615,"Summer",20.615,"VallecitoCreekinPalizoCanyon"
"36",2011-06-24 02:00:00,20.63875,"Summer",20.63875,"VallecitoCreekinPalizoCanyon"
"37",2011-06-24 03:00:00,20.71,"Summer",20.71,"VallecitoCreekinPalizoCanyon"
"38",2011-06-24 04:00:00,20.63875,"Summer",20.63875,"VallecitoCreekinPalizoCanyon"
"39",2011-06-24 05:00:00,20.615,"Summer",20.615,"VallecitoCreekinPalizoCanyon"
