"Plot Title: 1153410"
"#","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1153410, SEN S/N: 1153410)","Temp, °C (LGR S/N: 1153410, SEN S/N: 1153410)","Batt, V (LGR S/N: 1153410, SEN S/N: 1153410)","Coupler Detached (LGR S/N: 1153410)","Coupler Attached (LGR S/N: 1153410)","Stopped (LGR S/N: 1153410)","End Of File (LGR S/N: 1153410)"
1,11/02/08 04:00:00 PM,87021,3.998,3.43,Logged,,,
2,11/02/08 04:30:00 PM,86976,3.683,3.43,,,,
3,11/02/08 05:00:00 PM,87008,3.683,3.43,,,,
4,11/02/08 05:30:00 PM,87024,3.683,3.43,,,,
5,11/02/08 06:00:00 PM,87024,3.683,3.43,,,,
6,11/02/08 06:30:00 PM,87040,3.578,3.43,,,,
7,11/02/08 07:00:00 PM,87088,3.578,3.43,,,,
8,11/02/08 07:30:00 PM,87104,3.578,3.43,,,,
9,11/02/08 08:00:00 PM,87089,3.472,3.43,,,,
10,11/02/08 08:30:00 PM,87057,3.472,3.43,,,,
11,11/02/08 09:00:00 PM,87073,3.472,3.43,,,,
12,11/02/08 09:30:00 PM,87041,3.472,3.43,,,,
13,11/02/08 10:00:00 PM,87041,3.472,3.43,,,,
14,11/02/08 10:30:00 PM,87026,3.367,3.43,,,,
15,11/02/08 11:00:00 PM,87010,3.367,3.43,,,,
16,11/02/08 11:30:00 PM,87010,3.367,3.43,,,,
17,11/03/08 12:00:00 AM,86994,3.367,3.43,,,,
18,11/03/08 12:30:00 AM,86978,3.367,3.43,,,,
19,11/03/08 01:00:00 AM,86963,3.261,3.43,,,,
20,11/03/08 01:30:00 AM,86979,3.261,3.43,,,,
21,11/03/08 02:00:00 AM,86915,3.261,3.43,,,,
22,11/03/08 02:30:00 AM,86931,3.261,3.43,,,,
23,11/03/08 03:00:00 AM,86915,3.261,3.43,,,,
24,11/03/08 03:30:00 AM,86915,3.261,3.43,,,,
25,11/03/08 04:00:00 AM,86899,3.261,3.43,,,,
26,11/03/08 04:30:00 AM,86899,3.367,3.43,,,,
27,11/03/08 05:00:00 AM,86962,3.367,3.43,,,,
28,11/03/08 05:30:00 AM,86946,3.367,3.43,,,,
29,11/03/08 06:00:00 AM,86946,3.367,3.43,,,,
30,11/03/08 06:30:00 AM,86978,3.367,3.43,,,,
31,11/03/08 07:00:00 AM,87026,3.367,3.43,,,,
32,11/03/08 07:30:00 AM,87058,3.367,3.43,,,,
33,11/03/08 08:00:00 AM,87026,3.367,3.43,,,,
34,11/03/08 08:30:00 AM,87058,3.367,3.43,,,,
35,11/03/08 09:00:00 AM,87090,3.367,3.43,,,,
