"Plot Title: EFJ abv Jaram 9811661 20140502-"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811661, SEN S/N: 9811661)","Temp, °C (LGR S/N: 9811661, SEN S/N: 9811661)","Batt, V (LGR S/N: 9811661, SEN S/N: 9811661)","Coupler Detached (LGR S/N: 9811661)","Coupler Attached (LGR S/N: 9811661)","Stopped (LGR S/N: 9811661)","End Of File (LGR S/N: 9811661)"
1,06/26/14 12:30:00 PM,78082,16.237,3.54,Logged,,,
2,06/26/14 12:45:00 PM,78066,15.569,3.51,,,,
3,06/26/14 01:00:00 PM,78073,15.378,3.54,,,,
4,06/26/14 01:15:00 PM,78060,15.282,3.54,,,,
5,06/26/14 01:30:00 PM,78020,15.091,3.54,,,,
6,06/26/14 01:45:00 PM,78006,14.996,3.57,,,,
7,06/26/14 02:00:00 PM,78006,14.996,3.57,,,,
8,06/26/14 02:15:00 PM,77981,14.900,3.57,,,,
9,06/26/14 02:30:00 PM,77944,14.804,3.57,,,,
10,06/26/14 02:45:00 PM,77944,14.804,3.57,,,,
11,06/26/14 03:00:00 PM,77944,14.804,3.57,,,,
12,06/26/14 03:15:00 PM,77918,14.709,3.57,,,,
13,06/26/14 03:30:00 PM,77895,14.709,3.57,,,,
14,06/26/14 03:45:00 PM,77883,14.709,3.57,,,,
15,06/26/14 04:00:00 PM,77895,14.709,3.57,,,,
16,06/26/14 04:15:00 PM,77872,14.709,3.57,,,,
17,06/26/14 04:30:00 PM,77872,14.709,3.57,,,,
18,06/26/14 04:45:00 PM,77872,14.709,3.57,,,,
19,06/26/14 05:00:00 PM,77837,14.709,3.57,,,,
20,06/26/14 05:15:00 PM,77848,14.709,3.57,,,,
21,06/26/14 05:30:00 PM,77839,14.804,3.57,,,,
22,06/26/14 05:45:00 PM,77839,14.804,3.57,,,,
23,06/26/14 06:00:00 PM,77804,14.804,3.57,,,,
24,06/26/14 06:15:00 PM,77781,14.804,3.57,,,,
25,06/26/14 06:30:00 PM,77792,14.804,3.57,,,,
26,06/26/14 06:45:00 PM,77783,14.900,3.57,,,,
27,06/26/14 07:00:00 PM,77794,14.900,3.57,,,,
28,06/26/14 07:15:00 PM,77794,14.900,3.57,,,,
29,06/26/14 07:30:00 PM,77783,14.900,3.57,,,,
30,06/26/14 07:45:00 PM,77785,14.996,3.57,,,,
31,06/26/14 08:00:00 PM,77785,14.996,3.57,,,,
32,06/26/14 08:15:00 PM,77820,14.996,3.57,,,,
33,06/26/14 08:30:00 PM,77797,14.996,3.57,,,,
34,06/26/14 08:45:00 PM,77811,15.091,3.54,,,,
35,06/26/14 09:00:00 PM,77811,15.091,3.54,,,,
36,06/26/14 09:15:00 PM,77799,15.091,3.54,,,,
37,06/26/14 09:30:00 PM,77811,15.091,3.54,,,,
38,06/26/14 09:45:00 PM,77822,15.091,3.54,,,,
39,06/26/14 10:00:00 PM,77813,15.187,3.54,,,,
40,06/26/14 10:15:00 PM,77813,15.187,3.54,,,,
41,06/26/14 10:30:00 PM,77801,15.187,3.54,,,,
42,06/26/14 10:45:00 PM,77824,15.187,3.54,,,,
43,06/26/14 11:00:00 PM,77813,15.187,3.54,,,,
44,06/26/14 11:15:00 PM,77824,15.187,3.54,,,,
45,06/26/14 11:30:00 PM,77813,15.187,3.54,,,,
46,06/26/14 11:45:00 PM,77824,15.187,3.54,,,,
47,06/27/14 12:00:00 AM,77813,15.187,3.54,,,,
48,06/27/14 12:15:00 AM,77801,15.187,3.54,,,,
49,06/27/14 12:30:00 AM,77801,15.187,3.54,,,,
50,06/27/14 12:45:00 AM,77778,15.187,3.54,,,,
51,06/27/14 01:00:00 AM,77813,15.187,3.54,,,,
52,06/27/14 01:15:00 AM,77813,15.187,3.54,,,,
53,06/27/14 01:30:00 AM,77801,15.187,3.54,,,,
54,06/27/14 01:45:00 AM,77778,15.187,3.54,,,,
55,06/27/14 02:00:00 AM,77789,15.187,3.54,,,,
56,06/27/14 02:15:00 AM,77778,15.187,3.54,,,,
57,06/27/14 02:30:00 AM,77766,15.187,3.54,,,,
58,06/27/14 02:45:00 AM,77755,15.187,3.54,,,,
59,06/27/14 03:00:00 AM,77787,15.091,3.54,,,,
60,06/27/14 03:15:00 AM,77787,15.091,3.54,,,,
61,06/27/14 03:30:00 AM,77752,15.091,3.54,,,,
62,06/27/14 03:45:00 AM,77787,15.091,3.54,,,,
63,06/27/14 04:00:00 AM,77811,15.091,3.54,,,,
64,06/27/14 04:15:00 AM,77785,14.996,3.57,,,,
65,06/27/14 04:30:00 AM,77797,14.996,3.57,,,,
66,06/27/14 04:45:00 AM,77808,14.996,3.57,,,,
67,06/27/14 05:00:00 AM,77808,14.996,3.57,,,,
68,06/27/14 05:15:00 AM,77806,14.900,3.57,,,,
69,06/27/14 05:30:00 AM,77806,14.900,3.57,,,,
70,06/27/14 05:45:00 AM,77794,14.900,3.57,,,,
71,06/27/14 06:00:00 AM,77792,14.804,3.57,,,,
72,06/27/14 06:15:00 AM,77792,14.804,3.57,,,,
73,06/27/14 06:30:00 AM,77781,14.804,3.57,,,,
74,06/27/14 06:45:00 AM,77804,14.804,3.57,,,,
75,06/27/14 07:00:00 AM,77813,14.709,3.57,,,,
76,06/27/14 07:15:00 AM,77813,14.709,3.57,,,,
77,06/27/14 07:30:00 AM,77799,14.613,3.57,,,,
78,06/27/14 07:45:00 AM,77811,14.613,3.57,,,,
79,06/27/14 08:00:00 AM,77811,14.613,3.57,,,,
80,06/27/14 08:15:00 AM,77811,14.613,3.57,,,,
81,06/27/14 08:30:00 AM,77786,14.517,3.57,,,,
82,06/27/14 08:45:00 AM,77797,14.517,3.57,,,,
83,06/27/14 09:00:00 AM,77809,14.517,3.57,,,,
84,06/27/14 09:15:00 AM,77795,14.421,3.57,,,,
85,06/27/14 09:30:00 AM,77783,14.421,3.57,,,,
86,06/27/14 09:45:00 AM,77795,14.421,3.57,,,,
87,06/27/14 10:00:00 AM,77795,14.421,3.57,,,,
88,06/27/14 10:15:00 AM,77770,14.325,3.57,,,,
89,06/27/14 10:30:00 AM,77793,14.325,3.57,,,,
90,06/27/14 10:45:00 AM,77758,14.325,3.57,,,,
91,06/27/14 11:00:00 AM,77758,14.325,3.57,,,,
92,06/27/14 11:15:00 AM,77793,14.325,3.57,,,,
93,06/27/14 11:30:00 AM,77779,14.230,3.57,,,,
94,06/27/14 11:45:00 AM,77767,14.230,3.57,,,,
95,06/27/14 12:00:00 PM,77767,14.230,3.57,,,,
96,06/27/14 12:15:00 PM,77744,14.230,3.54,,,,
97,06/27/14 12:30:00 PM,77732,14.230,3.54,,,,
98,06/27/14 12:45:00 PM,77721,14.230,3.54,,,,
99,06/27/14 01:00:00 PM,77744,14.230,3.54,,,,
100,06/27/14 01:15:00 PM,77709,14.230,3.54,,,,
101,06/27/14 01:30:00 PM,77686,14.230,3.57,,,,
102,06/27/14 01:45:00 PM,77709,14.230,3.57,,,,
103,06/27/14 02:00:00 PM,77698,14.230,3.54,,,,
104,06/27/14 02:15:00 PM,77698,14.230,3.54,,,,
105,06/27/14 02:30:00 PM,77700,14.325,3.54,,,,
106,06/27/14 02:45:00 PM,77676,14.325,3.54,,,,
107,06/27/14 03:00:00 PM,77665,14.325,3.57,,,,
108,06/27/14 03:15:00 PM,77676,14.325,3.57,,,,
109,06/27/14 03:30:00 PM,77676,14.325,3.57,,,,
110,06/27/14 03:45:00 PM,77665,14.325,3.57,,,,
111,06/27/14 04:00:00 PM,77655,14.421,3.57,,,,
112,06/27/14 04:15:00 PM,77632,14.421,3.57,,,,
113,06/27/14 04:30:00 PM,77644,14.421,3.57,,,,
114,06/27/14 04:45:00 PM,77646,14.517,3.57,,,,
115,06/27/14 05:00:00 PM,77634,14.517,3.57,,,,
116,06/27/14 05:15:00 PM,77623,14.517,3.57,,,,
117,06/27/14 05:30:00 PM,77613,14.613,3.57,,,,
118,06/27/14 05:45:00 PM,77590,14.613,3.57,,,,
119,06/27/14 06:00:00 PM,77590,14.613,3.57,,,,
120,06/27/14 06:15:00 PM,77615,14.709,3.57,,,,
121,06/27/14 06:30:00 PM,77580,14.709,3.57,,,,
122,06/27/14 06:45:00 PM,77615,14.709,3.57,,,,
123,06/27/14 07:00:00 PM,77618,14.804,3.57,,,,
124,06/27/14 07:15:00 PM,77629,14.804,3.57,,,,
125,06/27/14 07:30:00 PM,77641,14.804,3.57,,,,
126,06/27/14 07:45:00 PM,77655,14.900,3.57,,,,
127,06/27/14 08:00:00 PM,77655,14.900,3.57,,,,
128,06/27/14 08:15:00 PM,77643,14.900,3.57,,,,
129,06/27/14 08:30:00 PM,77645,14.996,3.57,,,,
130,06/27/14 08:45:00 PM,77657,14.996,3.57,,,,
131,06/27/14 09:00:00 PM,77669,14.996,3.57,,,,
132,06/27/14 09:15:00 PM,77680,14.996,3.57,,,,
133,06/27/14 09:30:00 PM,77729,15.091,3.54,,,,
134,06/27/14 09:45:00 PM,77729,15.091,3.54,,,,
135,06/27/14 10:00:00 PM,77752,15.091,3.54,,,,
136,06/27/14 10:15:00 PM,77752,15.091,3.54,,,,
137,06/27/14 10:30:00 PM,77764,15.091,3.54,,,,
138,06/27/14 10:45:00 PM,77764,15.091,3.54,,,,
139,06/27/14 11:00:00 PM,77778,15.187,3.54,,,,
140,06/27/14 11:15:00 PM,77766,15.187,3.54,,,,
141,06/27/14 11:30:00 PM,77778,15.187,3.54,,,,
142,06/27/14 11:45:00 PM,77778,15.187,3.54,,,,
143,06/28/14 12:00:00 AM,77789,15.187,3.54,,,,
144,06/28/14 12:15:00 AM,77801,15.187,3.54,,,,
145,06/28/14 12:30:00 AM,77778,15.187,3.54,,,,
146,06/28/14 12:45:00 AM,77787,15.091,3.54,,,,
147,06/28/14 01:00:00 AM,77799,15.091,3.54,,,,
148,06/28/14 01:15:00 AM,77808,14.996,3.57,,,,
149,06/28/14 01:30:00 AM,77808,14.996,3.57,,,,
150,06/28/14 01:45:00 AM,77794,14.900,3.57,,,,
151,06/28/14 02:00:00 AM,77804,14.804,3.57,,,,
152,06/28/14 02:15:00 AM,77804,14.804,3.57,,,,
153,06/28/14 02:30:00 AM,77790,14.709,3.57,,,,
154,06/28/14 02:45:00 AM,77811,14.613,3.57,,,,
155,06/28/14 03:00:00 AM,77823,14.613,3.57,,,,
156,06/28/14 03:15:00 AM,77832,14.517,3.57,,,,
157,06/28/14 03:30:00 AM,77842,14.421,3.57,,,,
158,06/28/14 03:45:00 AM,77839,14.325,3.57,,,,
159,06/28/14 04:00:00 AM,77849,14.230,3.54,,,,
160,06/28/14 04:15:00 AM,77861,14.230,3.54,,,,
161,06/28/14 04:30:00 AM,77882,14.134,3.54,,,,
162,06/28/14 04:45:00 AM,77891,14.038,3.54,,,,
163,06/28/14 05:00:00 AM,77901,13.942,3.54,,,,
164,06/28/14 05:15:00 AM,77924,13.942,3.54,,,,
165,06/28/14 05:30:00 AM,77922,13.846,3.54,,,,
166,06/28/14 05:45:00 AM,77954,13.750,3.54,,,,
167,06/28/14 06:00:00 AM,77975,13.654,3.54,,,,
168,06/28/14 06:15:00 AM,77973,13.558,3.54,,,,
169,06/28/14 06:30:00 AM,77985,13.558,3.54,,,,
170,06/28/14 06:45:00 AM,77994,13.461,3.54,,,,
171,06/28/14 07:00:00 AM,78004,13.365,3.54,,,,
172,06/28/14 07:15:00 AM,78015,13.365,3.54,,,,
173,06/28/14 07:30:00 AM,78025,13.269,3.54,,,,
174,06/28/14 07:45:00 AM,78037,13.269,3.54,,,,
175,06/28/14 08:00:00 AM,78048,13.269,3.54,,,,
